100.150	71.950	1.026	1.475	1.002	1.460	0.902	1.383	0.001	0.806	0.806	27.347	-10.050	1002.414	
100.000	72.050	1.024	1.476	1.000	1.460	0.899	1.383	0.001	0.806	0.806	27.347	-10.050	1003.221	
100.000	72.150	1.022	1.474	0.999	1.459	0.897	1.383	0.001	0.806	0.806	27.359	-10.073	1002.818	
100.050	72.250	1.020	1.475	0.996	1.459	0.896	1.383	0.000	0.806	0.806	27.369	-10.050	1003.221	
100.100	72.150	1.018	1.475	0.995	1.460	0.894	1.383	0.001	0.806	0.806	27.369	-10.050	1003.221	
100.100	72.250	1.019	1.475	0.996	1.460	0.896	1.382	0.000	0.806	0.806	27.359	-10.073	1002.818	
100.050	72.300	1.019	1.475	0.996	1.460	0.894	1.382	0.001	0.806	0.806	27.359	-10.073	1003.625	
100.000	72.400	1.020	1.476	0.995	1.460	0.896	1.383	0.000	0.806	0.806	27.369	-10.050	1003.221	
100.050	72.450	1.019	1.475	0.996	1.459	0.894	1.382	0.001	0.806	0.806	27.369	-10.050	1004.027	
100.050	72.350	1.020	1.476	0.997	1.460	0.896	1.381	0.000	0.806	0.806	27.390	-10.050	1003.221	
100.050	72.450	1.020	1.476	0.998	1.459	0.896	1.382	0.001	0.806	0.806	27.390	-10.050	1004.027	
100.000	72.450	1.021	1.476	0.998	1.459	0.897	1.382	0.001	0.806	0.806	27.380	-10.073	1003.625	
100.100	72.450	1.020	1.476	0.996	1.460	0.894	1.382	0.001	0.806	0.806	27.390	-10.050	1003.221	
100.050	72.300	1.024	1.476	0.999	1.460	0.899	1.383	0.000	0.806	0.806	27.380	-10.073	1003.625	
100.150	72.250	1.025	1.475	1.000	1.459	0.900	1.382	0.001	0.806	0.806	27.390	-10.050	1003.221	
100.000	72.150	1.024	1.475	1.002	1.460	0.901	1.382	0.000	0.805	0.805	27.401	-10.073	1004.432	
100.200	72.200	1.026	1.475	1.002	1.459	0.902	1.382	0.000	0.805	0.806	27.401	-10.073	1003.625	
100.050	72.300	1.028	1.475	1.003	1.460	0.903	1.383	0.000	0.805	0.805	27.411	-10.050	1004.027	
100.100	72.050	1.029	1.476	1.006	1.460	0.904	1.383	0.000	0.805	0.806	27.411	-10.050	1004.027	
100.050	72.050	1.030	1.475	1.006	1.459	0.907	1.383	0.000	0.806	0.806	27.421	-10.027	1004.430	
100.000	72.200	1.028	1.475	1.005	1.459	0.904	1.383	0.000	0.805	0.805	27.411	-10.050	1004.027	
100.000	72.250	1.032	1.475	1.008	1.460	0.909	1.383	0.001	0.805	0.805	27.411	-10.050	1004.027	
100.050	72.400	1.035	1.475	1.012	1.459	0.911	1.382	0.000	0.806	0.805	27.411	-10.050	1004.027	
100.100	72.300	1.036	1.475	1.013	1.459	0.912	1.383	0.001	0.806	0.806	27.432	-10.050	1004.835	
99.950	72.250	1.039	1.476	1.015	1.460	0.913	1.382	0.000	0.805	0.806	27.432	-10.050	1004.027	
100.000	72.300	1.040	1.475	1.017	1.460	0.916	1.381	0.000	0.806	0.806	27.432	-10.050	1004.027	
100.100	72.450	1.042	1.475	1.018	1.459	0.916	1.381	0.001	0.806	0.806	27.422	-10.073	1004.432	
100.050	72.500	1.044	1.475	1.020	1.459	0.920	1.381	0.000	0.806	0.806	27.443	-10.073	1004.432	
100.150	72.800	1.042	1.475	1.018	1.459	0.916	1.381	0.001	0.806	0.806	27.453	-10.050	1004.835	
99.950	72.600	1.048	1.475	1.024	1.460	0.923	1.381	0.000	0.806	0.806	27.453	-10.050	1004.027	
100.000	72.500	1.049	1.476	1.026	1.460	0.925	1.381	0.001	0.806	0.806	27.443	-10.073	1005.240	
100.050	72.550	1.051	1.474	1.028	1.459	0.926	1.381	0.000	0.806	0.805	27.474	-10.050	1004.027	
100.100	72.550	1.054	1.475	1.030	1.459	0.928	1.381	0.000	0.806	0.806	27.464	-10.073	1004.432	
99.950	72.650	1.055	1.475	1.032	1.459	0.931	1.380	0.000	0.806	0.806	27.474	-10.050	1004.027	
100.000	72.550	1.056	1.475	1.034	1.459	0.932	1.381	0.001	0.806	0.806	27.464	-10.073	1006.048	
100.100	72.500	1.059	1.476	1.036	1.459	0.934	1.381	0.001	0.806	0.806	27.464	-10.073	1005.240	
100.050	72.500	1.060	1.475	1.035	1.459	0.934	1.380	0.000	0.806	0.806	27.474	-10.050	1004.835	
100.000	72.450	1.064	1.475	1.040	1.459	0.939	1.381	0.001	0.806	0.806	27.496	-10.050	1004.835	
100.050	72.500	1.065	1.475	1.043	1.459	0.940	1.380	0.000	0.806	0.806	27.496	-10.050	1004.027	
100.050	72.450	1.066	1.475	1.044	1.459	0.942	1.381	0.001	0.806	0.806	27.496	-10.050	1004.027	
100.050	72.300	1.069	1.475	1.046	1.459	0.945	1.380	0.001	0.805	0.806	27.496	-10.050	1004.027	
100.100	72.250	1.070	1.475	1.048	1.459	0.946	1.381	0.000	0.806	0.805	27.486	-10.073	1005.240	
100.000	72.200	1.073	1.474	1.050	1.460	0.949	1.380	0.000	0.806	0.806	27.517	-10.050	1004.835	
100.100	72.250	1.076	1.475	1.052	1.459	0.950	1.381	0.001	0.806	0.806	27.527	-10.027	1004.430	
100.000	72.200	1.075	1.475	1.052	1.460	0.951	1.380	0.000	0.805	0.806	27.517	-10.050	1004.835	
100.000	72.200	1.080	1.475	1.056	1.459	0.955	1.381	0.000	0.805	0.806	27.517	-10.050	1004.835	
100.050	71.950	1.083	1.475	1.059	1.460	0.958	1.381	0.000	0.805	0.805	27.507	-10.073	1004.432	
100.100	72.000	1.083	1.476	1.060	1.460	0.959	1.380	0.001	0.806	0.806	27.517	-10.050	1004.027	
100.050	72.000	1.088	1.478	1.062	1.460	0.962	1.381	0.001	0.805	0.805	27.538	-10.050	1004.835	
100.000	72.000	1.089	1.476	1.065	1.459	0.963	1.381	0.001	0.805	0.805	27.538	-10.050	1004.835	
100.050	71.950	1.090	1.474	1.066	1.459	0.965	1.380	0.000	0.805	0.805	27.538	-10.050	1004.835	
100.100	71.950	1.093	1.476	1.069	1.459	0.968	1.380	0.000	0.805	0.806	27.538	-10.050	1004.835	
100.150	71.650	1.090	1.476	1.068	1.459	0.967	1.380	0.000	0.805	0.805	27.528	-10.073	1004.432	
100.100	71.600	1.096	1.474	1.073	1.460	0.971	1.380	0.000	0.805	0.806	27.549	-10.073	1005.240	
100.100	71.650	1.100	1.475	1.075	1.459	0.974	1.380	0.001	0.805	0.805	27.559	-10.050	1005.643	
100.000	71.650	1.099	1.475	1.077	1.460	0.975	1.380	0.001	0.805	0.805	27.559	-10.050	1004.835	
100.000	71.650	1.104	1.475	1.079	1.460	0.978	1.379	0.000	0.805	0.805	27.549	-10.073	1005.240	
100.100	71.500	1.104	1.475	1.082	1.459	0.979	1.379	0.001	0.804	0.805	27.549	-10.073	1005.240	
100.000	71.550	1.105	1.476	1.084	1.460	0.982	1.380	0.001	0.804	0.804	27.580	-10.050	1005.643	
100.100	71.600	1.109	1.475	1.087	1.460	0.984	1.379	0.001	0.804	0.804	27.580	-10.050	1004.835	
100.050	71.550	1.109	1.476	1.085	1.460	0.984	1.379	0.000	0.804	0.804	27.580	-10.050	1004.835	
100.000	71.500	1.113	1.476	1.089	1.460	0.988	1.379	0.001	0.804	0.804	27.602	-10.050	1004.835	
100.100	71.400	1.115	1.476	1.093	1.459	0.990	1.379	0.001	0.804	0.804	27.613	-10.073	1005.240	
100.100	71.450	1.119	1.475	1.095	1.460	0.992	1.379	0.000	0.804	0.804	27.644	-10.050	1004.835	
100.150	71.400	1.120	1.476	1.096	1.460	0.994	1.377	0.001	0.804	0.804	27.665	-10.050	1005.643	
100.050	71.400	1.123	1.475	1.097	1.460	0.997	1.378	0.000	0.804	0.804	27.655	-10.073	1005.240	
100.050	71.400	1.123	1.475	1.101	1.460	1.000	1.378	0.000	0.804	0.804	27.665	-10.050	1005.643	
100.050	71.300	1.126	1.476	1.103	1.460	1.000	1.377	0.001	0.804	0.804	27.676	-10.073	1004.432	
100.000	71.450	1.124	1.475	1.102	1.460	1.000	1.377	0.000	0.804	0.804	27.656	-10.118	1006.860	
100.150	71.500	1.130	1.476	1.108	1.459	1.005	1.377	0.001	0.804	0.804	27.676	-10.073	1005.240	
100.100	71.250	1.131	1.475	1.109	1.459	1.008	1.377	0.000	0.804	0.804	27.708	-10.050	1004.835	
100.050	71.150	1.135	1.475	1.111	1.459	1.009	1.377	0.000	0.804	0.804	27.729	-10.050	1005.643	
100.150	71.300	1.137	1.475	1.114	1.460	1.011	1.377	0.001	0.804	0.804	27.750	-10.050	1004.027	
100.100	71.200	1.137	1.476	1.115	1.460	1.013	1.375	0.000	0.803	0.803	27.740	-10.073	1006.048	
100.100	71.200	1.139	1.475	1.117	1.460	1.014	1.376	0.001	0.804	0.804	27.740	-10.073	1005.240	
100.150	71.200	1.143	1.476	1.120	1.460	1.017	1.375	0.000	0.803	0.803	27.771	-10.050	1004.835	
100.100	71.150	1.143	1.476	1.118	1.460	1.017	1.376	0.000	0.804	0.803	27.772	-10.096	1005.645	
100.050	71.150	1.146	1.475	1.123	1.460	1.022	1.376	0.000	0.803	0.803	27.783	-10.073	1006.048	
100.100	71.200	1.149	1.476	1.125	1.460	1.023	1.375	0.000	0.803	0.803	27.814	-10.050	1004.835	
100.050	71.100	1.151	1.476	1.127	1.459	1.025	1.374	0.001	0.803	0.803	27.814	-10.050	1004.835	
100.050	71.000	1.154	1.476	1.129	1.460	1.028	1.376	0.000	0.803	0.804	27.805	-10.118	1006.051	
100.050	71.100	1.155	1.476	1.131	1.460	1.030	1.374	0.000	0.803	0.803	27.835	-10.050	1005.643	
100.050	71.100	1.157	1.476	1.133	1.460	1.032	1.376	0.001	0.803	0.803	27.835	-10.050	1005.643	
100.050	71.150	1.159	1.476	1.136	1.460	1.034	1.375	0.001	0.803	0.803	27.846	-10.073	1006.048	
100.150	71.050	1.159	1.475	1.137	1.460	1.034	1.373	0.001	0.803	0.804	27.836	-10.096	1005.645	
100.050	70.950	1.163	1.476	1.139	1.460	1.038	1.375	0.000	0.804	0.803	27.878	-10.050	1004.835	
100.100	70.850	1.164	1.476	1.142	1.460	1.039	1.373	0.000	0.804	0.804	27.847	-10.118	1006.051	
100.050	70.950	1.167	1.476	1.143	1.460	1.042	1.373	0.000	0.803	0.803	27.889	-10.073	1005.240	
100.150	70.850	1.170	1.475	1.146	1.460	1.044	1.373	0.001	0.804	0.803	27.889	-10.073	1006.048	
100.150	70.850	1.173	1.475	1.149	1.460	1.046	1.371	0.000	0.803	0.803	27.889	-10.073	1006.048	
100.100	70.800	1.174	1.476	1.151	1.459	1.048	1.372	0.000	0.803	0.803	27.910	-10.073	1005.240	
100.000	70.800	1.176	1.475	1.153	1.460	1.050	1.372	0.000	0.803	0.803	27.910	-10.073	1005.240	
100.050	70.950	1.175	1.476	1.151	1.460	1.049	1.373	0.000	0.803	0.803	27.931	-10.073	1006.858	
100.150	70.900	1.180	1.475	1.157	1.460	1.055	1.370	0.000	0.803	0.803	27.931	-10.073	1005.240	
100.050	70.750	1.183	1.476	1.159	1.460	1.056	1.368	0.000	0.803	0.803	27.941	-10.050	1005.643	
100.100	70.600	1.185	1.476	1.159	1.460	1.058	1.370	0.000	0.803	0.803	27.953	-10.073	1006.048	
100.050	70.650	1.186	1.475	1.163	1.460	1.060	1.370	0.000	0.803	0.803	27.942	-10.096	1006.454	
100.050	70.650	1.188	1.476	1.165	1.460	1.062	1.370	0.000	0.803	0.803	27.974	-10.073	1005.240	
100.150	70.750	1.188	1.475	1.167	1.460	1.064	1.370	0.001	0.803	0.803	27.974	-10.073	1005.240	
100.050	70.700	1.191	1.476	1.168	1.460	1.066	1.371	0.001	0.803	0.803	27.985	-10.096	1006.454	
100.050	70.900	1.191	1.475	1.168	1.460	1.066	1.371	0.000	0.803	0.803	27.995	-10.073	1005.240	
100.150	70.850	1.198	1.475	1.173	1.460	1.071	1.371	0.000	0.803	0.803	27.995	-10.073	1006.048	
100.050	70.950	1.199	1.475	1.173	1.460	1.072	1.373	0.000	0.803	0.803	28.016	-10.073	1006.048	
100.200	70.800	1.200	1.476	1.177	1.460	1.074	1.372	0.000	0.803	0.803	28.016	-10.073	1006.048	
100.050	70.600	1.203	1.476	1.178	1.460	1.077	1.374	0.001	0.803	0.803	28.028	-10.096	1006.454	
100.100	70.700	1.204	1.475	1.181	1.460	1.079	1.371	0.001	0.803	0.803	28.038	-10.073	1005.240	
99.950	70.700	1.206	1.478	1.181	1.460	1.079	1.373	0.000	0.803	0.803	28.028	-10.096	1006.454	
100.150	70.700	1.209	1.476	1.185	1.460	1.082	1.373	0.000	0.803	0.803	28.059	-10.073	1006.048	
100.100	70.800	1.206	1.476	1.184	1.460	1.081	1.371	0.001	0.803	0.803	28.059	-10.073	1006.048	
100.100	70.750	1.213	1.475	1.189	1.460	1.087	1.371	0.000	0.803	0.803	28.059	-10.073	1006.858	
100.150	70.750	1.214	1.475	1.191	1.460	1.087	1.373	0.001	0.803	0.803	28.039	-10.118	1006.860	
100.100	70.600	1.216	1.475	1.191	1.460	1.089	1.371	0.000	0.803	0.803	28.070	-10.096	1005.645	
100.100	70.600	1.216	1.475	1.194	1.460	1.091	1.373	0.001	0.803	0.803	28.080	-10.073	1006.858	
100.100	70.650	1.218	1.475	1.195	1.460	1.093	1.373	0.000	0.803	0.803	28.080	-10.073	1006.048	
100.100	70.600	1.221	1.475	1.198	1.460	1.095	1.373	0.000	0.803	0.803	28.101	-10.073	1006.048	
100.050	70.500	1.222	1.475	1.200	1.460	1.098	1.372	0.000	0.803	0.803	28.101	-10.073	1006.858	
100.050	70.550	1.222	1.476	1.198	1.460	1.097	1.373	0.000	0.803	0.803	28.123	-10.073	1006.858	
100.200	70.500	1.229	1.475	1.204	1.460	1.102	1.372	0.000	0.803	0.803	28.123	-10.073	1006.858	
100.100	70.550	1.230	1.476	1.206	1.460	1.103	1.371	0.001	0.803	0.803	28.123	-10.073	1006.858	
100.100	70.400	1.230	1.476	1.207	1.460	1.105	1.371	0.000	0.803	0.803	28.134	-10.096	1007.264	
100.100	70.500	1.232	1.475	1.210	1.460	1.107	1.373	0.001	0.803	0.803	28.123	-10.073	1006.048	
100.050	70.650	1.235	1.475	1.210	1.460	1.108	1.373	0.000	0.803	0.803	28.154	-10.050	1005.643	
100.100	70.600	1.236	1.475	1.214	1.460	1.111	1.374	0.000	0.803	0.803	28.145	-10.118	1006.051	
100.050	70.450	1.238	1.475	1.215	1.460	1.111	1.374	0.000	0.803	0.803	28.165	-10.073	1006.048	
100.050	70.500	1.236	1.476	1.214	1.460	1.111	1.374	0.000	0.803	0.803	28.165	-10.073	1007.667	
100.100	70.500	1.241	1.475	1.219	1.460	1.116	1.376	0.001	0.803	0.803	28.187	-10.073	1006.048	
100.000	70.550	1.242	1.476	1.221	1.460	1.118	1.375	0.001	0.803	0.803	28.155	-10.096	1007.264	
100.100	70.450	1.246	1.475	1.222	1.460	1.121	1.373	0.000	0.803	0.803	28.177	-10.096	1007.264	
100.100	70.600	1.310	1.476	1.287	1.460	1.184	1.377	0.000	0.803	0.803	28.155	-10.096	1006.454	
100.050	70.550	1.383	1.475	1.362	1.460	1.258	1.380	0.001	0.803	0.803	28.187	-10.073	1006.858	
100.050	70.550	1.439	1.475	1.417	1.460	1.312	1.381	0.000	0.803	0.803	28.198	-10.096	1007.264	
98.050	70.450	1.466	1.476	1.444	1.460	1.341	1.382	0.000	0.803	0.803	28.231	-10.118	1006.860	
94.400	70.550	1.469	1.474	1.447	1.460	1.346	1.383	0.000	0.803	0.803	28.229	-10.073	1006.858	
43.900	70.050	1.485	1.476	1.479	1.460	1.415	1.385	0.000	0.806	0.806	27.020	-10.073	1006.048	
48.200	70.050	1.485	1.475	1.476	1.460	1.409	1.385	0.000	0.805	0.805	27.053	-10.096	1006.454	
54.750	70.200	1.482	1.475	1.472	1.460	1.399	1.385	0.000	0.805	0.806	27.168	-10.073	1006.048	
61.550	70.100	1.480	1.476	1.467	1.460	1.390	1.383	0.001	0.805	0.806	27.285	-10.096	1007.264	
68.400	70.300	1.476	1.476	1.463	1.460	1.380	1.384	0.001	0.806	0.806	27.453	-10.050	1006.452	
75.350	70.300	1.475	1.475	1.460	1.460	1.371	1.385	0.000	0.806	0.806	27.592	-10.073	1007.667	
81.700	70.350	1.471	1.475	1.455	1.460	1.363	1.385	0.001	0.806	0.806	27.740	-10.073	1006.858	
87.750	70.400	1.471	1.475	1.452	1.460	1.355	1.385	0.000	0.805	0.805	27.899	-10.050	1006.452	
93.650	70.300	1.468	1.478	1.448	1.460	1.347	1.384	0.001	0.805	0.806	28.048	-10.050	1006.452	
99.050	70.500	1.468	1.475	1.445	1.460	1.341	1.384	0.000	0.805	0.805	28.177	-10.096	1007.264	
104.000	70.600	1.465	1.476	1.441	1.460	1.335	1.384	0.000	0.806	0.805	28.346	-10.050	1006.452	
108.350	70.500	1.464	1.475	1.439	1.460	1.329	1.384	0.000	0.806	0.806	28.464	-10.073	1007.667	
112.450	70.500	1.461	1.475	1.437	1.460	1.324	1.385	0.000	0.806	0.806	28.581	-10.050	1007.261	
116.550	70.550	1.460	1.475	1.434	1.460	1.319	1.385	0.001	0.806	0.806	28.699	-10.073	1006.858	
119.300	70.500	1.460	1.475	1.432	1.460	1.316	1.384	0.001	0.806	0.806	28.816	-10.050	1007.261	
122.100	70.600	1.458	1.475	1.431	1.460	1.312	1.385	0.000	0.806	0.806	28.902	-10.050	1007.261	
124.600	70.650	1.459	1.476	1.429	1.460	1.310	1.384	0.001	0.806	0.806	28.988	-10.050	1006.452	
126.900	70.650	1.456	1.476	1.427	1.460	1.306	1.384	0.001	0.806	0.806	29.095	-10.050	1007.261	
128.900	70.650	1.455	1.475	1.427	1.460	1.304	1.383	0.001	0.806	0.806	29.160	-10.050	1007.261	
130.450	70.600	1.456	1.475	1.425	1.460	1.302	1.384	0.000	0.806	0.805	29.215	-10.073	1007.667	
131.900	70.700	1.454	1.475	1.425	1.460	1.300	1.383	0.001	0.806	0.806	29.301	-10.073	1006.858	
133.650	70.700	1.453	1.476	1.424	1.460	1.298	1.383	0.001	0.806	0.805	29.324	-10.118	1007.671	
134.300	70.700	1.454	1.475	1.424	1.459	1.298	1.382	0.001	0.805	0.805	29.389	-10.118	1007.671	
135.250	70.700	1.453	1.475	1.423	1.460	1.296	1.382	0.001	0.805	0.805	29.451	-10.073	1007.667	
135.900	70.600	1.451	1.475	1.423	1.460	1.296	1.381	0.001	0.805	0.805	29.504	-10.050	1007.261	
136.500	70.350	1.454	1.476	1.422	1.460	1.295	1.380	0.001	0.805	0.805	29.548	-10.050	1006.452	
137.050	70.450	1.453	1.476	1.422	1.460	1.295	1.380	0.001	0.805	0.805	29.571	-10.096	1007.264	
137.450	70.450	1.453	1.475	1.421	1.460	1.294	1.380	0.001	0.805	0.805	29.612	-10.050	1007.261	
137.800	70.650	1.451	1.475	1.421	1.460	1.294	1.379	0.000	0.805	0.805	29.646	-10.073	1007.667	
138.600	70.500	1.453	1.476	1.421	1.460	1.293	1.377	0.000	0.805	0.805	29.677	-10.050	1007.261	
138.400	70.400	1.451	1.474	1.421	1.460	1.293	1.376	0.001	0.805	0.805	29.689	-10.073	1007.667	
138.300	70.400	1.453	1.475	1.421	1.460	1.294	1.376	0.000	0.805	0.805	29.720	-10.050	1008.071	
138.350	70.350	1.451	1.476	1.421	1.460	1.293	1.376	0.000	0.805	0.805	29.742	-10.050	1007.261	
138.200	70.300	1.453	1.475	1.421	1.460	1.294	1.377	0.000	0.805	0.805	29.742	-10.050	1008.071	
138.200	70.200	1.453	1.475	1.421	1.460	1.294	1.377	0.000	0.805	0.805	29.764	-10.050	1007.261	
138.000	70.100	1.451	1.474	1.421	1.460	1.294	1.376	0.001	0.805	0.805	29.785	-10.050	1007.261	
137.900	70.050	1.453	1.476	1.421	1.460	1.294	1.377	0.001	0.805	0.805	29.785	-10.050	1007.261	
138.250	70.200	1.451	1.476	1.421	1.460	1.293	1.377	0.000	0.805	0.805	29.785	-10.050	1007.261	
137.600	70.000	1.454	1.476	1.421	1.460	1.294	1.376	0.000	0.805	0.805	29.807	-10.050	1008.071	
137.350	70.000	1.453	1.476	1.422	1.460	1.294	1.376	0.000	0.805	0.805	29.787	-10.096	1008.074	
137.100	69.900	1.453	1.475	1.421	1.460	1.294	1.375	0.000	0.805	0.805	29.807	-10.050	1007.261	
136.800	70.000	1.453	1.475	1.421	1.460	1.294	1.374	0.000	0.805	0.805	29.829	-10.050	1008.071	
136.600	70.050	1.453	1.478	1.422	1.460	1.296	1.375	0.000	0.805	0.805	29.829	-10.050	1007.261	
136.200	70.100	1.453	1.476	1.422	1.460	1.296	1.374	0.001	0.805	0.805	29.829	-10.050	1007.261	
135.900	70.050	1.454	1.475	1.422	1.460	1.296	1.374	0.000	0.805	0.805	29.819	-10.073	1007.667	
136.000	70.000	1.453	1.476	1.422	1.460	1.296	1.375	0.001	0.805	0.805	29.829	-10.050	1008.071	
135.250	70.000	1.453	1.476	1.422	1.460	1.296	1.374	0.001	0.805	0.805	29.819	-10.073	1007.667	
134.850	70.050	1.453	1.476	1.423	1.460	1.298	1.374	0.001	0.805	0.805	29.829	-10.050	1008.071	
134.400	70.100	1.455	1.475	1.424	1.460	1.298	1.374	0.000	0.804	0.804	29.829	-10.050	1008.071	
134.000	70.100	1.453	1.476	1.423	1.460	1.298	1.373	0.000	0.804	0.804	29.787	-10.096	1008.074	
133.650	70.050	1.454	1.476	1.424	1.460	1.299	1.373	0.000	0.804	0.805	29.807	-10.050	1008.071	
133.350	70.150	1.454	1.475	1.424	1.460	1.299	1.373	0.000	0.805	0.805	29.819	-10.073	1007.667	
132.900	70.200	1.455	1.476	1.424	1.460	1.300	1.371	0.001	0.804	0.805	29.807	-10.050	1008.071	
132.950	70.250	1.454	1.476	1.424	1.460	1.299	1.371	0.001	0.805	0.805	29.797	-10.073	1007.667	
132.100	70.250	1.454	1.475	1.425	1.460	1.300	1.372	0.000	0.805	0.805	29.807	-10.050	1007.261	
131.600	70.250	1.454	1.476	1.425	1.460	1.300	1.373	0.000	0.804	0.805	29.807	-10.050	1007.261	
131.200	70.200	1.455	1.475	1.425	1.460	1.302	1.373	0.001	0.805	0.805	29.785	-10.050	1008.071	
130.700	70.300	1.455	1.475	1.425	1.460	1.302	1.371	0.000	0.805	0.804	29.775	-10.073	1007.667	
130.250	70.150	1.455	1.476	1.425	1.460	1.302	1.373	0.000	0.805	0.805	29.785	-10.050	1008.071	
129.850	70.200	1.456	1.478	1.426	1.460	1.303	1.373	0.001	0.805	0.805	29.775	-10.073	1007.667	
129.350	70.150	1.455	1.474	1.426	1.460	1.304	1.373	0.000	0.805	0.805	29.766	-10.096	1008.074	
129.350	70.100	1.455	1.476	1.427	1.460	1.303	1.374	0.000	0.805	0.805	29.764	-10.050	1007.261	
128.550	70.100	1.456	1.475	1.427	1.460	1.306	1.374	0.001	0.804	0.804	29.754	-10.073	1007.667	
128.000	70.100	1.456	1.476	1.427	1.460	1.305	1.374	0.001	0.804	0.805	29.732	-10.073	1007.667	
127.600	70.050	1.455	1.476	1.427	1.460	1.306	1.373	0.001	0.805	0.804	29.742	-10.050	1008.071	
127.100	69.950	1.456	1.476	1.427	1.460	1.306	1.373	0.000	0.804	0.804	29.742	-10.050	1008.071	
126.750	69.850	1.456	1.475	1.428	1.460	1.306	1.374	0.001	0.804	0.804	29.701	-10.096	1008.074	
126.250	70.000	1.456	1.476	1.428	1.460	1.308	1.376	0.001	0.804	0.805	29.720	-10.050	1007.261	
125.800	69.900	1.456	1.475	1.428	1.460	1.308	1.372	0.000	0.805	0.805	29.720	-10.050	1007.261	
125.900	69.950	1.456	1.475	1.429	1.460	1.308	1.373	0.000	0.805	0.805	29.699	-10.050	1008.071	
125.000	70.050	1.455	1.476	1.429	1.460	1.309	1.373	0.001	0.805	0.805	29.689	-10.073	1008.478	
